index,category,test_no,command_kor,connected_devices,options,gt1,gt2,gt3,command_eng
123,8,394,섹터 비와 섹터 에이에 있는 선풍기가 모두 켜져 있으면 홀수 태그가 붙은 블라인드 중 하나를 닫아 줘.,"{
  ""sectorA_fan_2"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""even"", ""Fan""]
  },
  ""sectorA_fan_4"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""even"", ""Fan""]
  },
  ""sectorB_fan_1"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorB"", ""odd"", ""Fan""]
  },
  ""sectorB_fan_3"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorB"", ""odd"", ""Fan""]
  },
  ""sectorC_fan_5"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorC"", ""odd"", ""Fan""]
  },
  ""sectorC_fan_7"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorC"", ""odd"", ""Fan""]
  },
  ""wall_blind_1"": {
  ""category"": ""Blind"",
  ""tags"": [""Wall"", ""odd"", ""Blind""]
  },
  ""wall_blind_3"": {
  ""category"": ""Blind"",
  ""tags"": [""Wall"", ""odd"", ""Blind""]
  },
  ""wall_blind_2"": {
  ""category"": ""Blind"",
  ""tags"": [""Wall"", ""even"", ""Blind""]
  },
  ""wall_blind_4"": {
  ""category"": ""Blind"",
  ""tags"": [""Wall"", ""even"", ""Blind""]
  },
  ""center_blind_main"": {
  ""category"": ""Blind"",
  ""tags"": [""Center"", ""Blind""]
  },
  ""center_blind_aux"": {
  ""category"": ""Blind"",
  ""tags"": [""Center"", ""Blind""]
  }
 }",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""
if ((all(#Fan #SectorA).switch_switch == \""on\"") and (all(#Fan #SectorB).switch_switch == \""on\"")) {\n
  (#Odd #Blind).blind_close()
\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#SectorB #Fan).switch_switch == \""on\"") and (all(#SectorA #Fan).switch_switch == \""on\"")) {\n any(#Odd #Blind).blind_close()\n}""}","{'name': 'Scenario', 'cron': '', 'period': -1, 'code': ""if ((all(#SectorB #Fan).switch_switch == 'on') and (all(#SectorA #Fan).switch_switch == 'on')) {\n    (#Odd #Blind).blind_close()\n}""}","If the fans in Sector B and Sector A are both on, close one of the odd-tagged blinds."
81,2,324,토양 습도가 30% 미만이면 5초 후 급수기를 작동해 줘.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\n  (#Clock).clock_delay(5000)\n  (#Irrigator).irrigatorOperatingState_startWatering()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30.0) {\n (#Clock).clock_delay(5000)\n (#Irrigator).irrigatorOperatingState_startWatering()\n}""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30) {\n(#Clock).clock_delay(5000)\n(#Irrigator).irrigatorOperatingState_startWatering()\n}'}","If the soil humidity is below 30%, wait 5 seconds before activating the waterer."
141,1,430,팔을 위로 들어.,,,{},{},"{""name"":""Scenario1"",""cron"":"""",""period"":-1,""code"":""""}",Raise your arm up.
34,2,173,펌프가 열려있으면 알람의 사이렌을 울려줘.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Pump).pump_pump == \""open\"") {\n  (#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Pump).pump_pump == \""open\"") {\n (#Alarm).alarm_siren()\n}""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': ""if ((#Pump).pump_pump == 'open') {\n    (#Alarm).alarm_siren()\n}""}",Sound the alarm's siren if the pump is open.
70,6,313,평일 오전 8시부터 자정까지 한 시간마다 조명을 켜 줘.,,,"{""name"": ""Scenario1"", ""cron"": ""0 8-23 * * 1-5"", ""period"": 0, ""code"": ""(#Light).switch_on()""}","{""name"": ""Scenario1"", ""cron"": ""0 8 * * 1-5"", ""period"": 3600000, ""code"": ""
 if (((#Clock).clock_hour >= 8) and ((#Clock).clock_hour < 24)) {
 (#Light).switch_on()
 } else {
 break
 }
 ""}","{'name': 'Scenario1', 'cron': '0 8-23 * * 1-5', 'period': 0, 'code': '(#Light).switch_on()'}",Turn on the lights every hour on the hour from 8am to midnight on weekdays.
122,8,393,섹터 에이에 있는 선풍기를 꺼 줘.,"{
  ""sectorA_fan_2"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""even"", ""Fan""]
  },
  ""sectorA_fan_4"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""even"", ""Fan""]
  },
  ""sectorB_fan_1"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorB"", ""odd"", ""Fan""]
  },
  ""sectorB_fan_3"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorB"", ""odd"", ""Fan""]
  },
  ""sectorC_fan_1"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorC"", ""odd"", ""Fan""]
  },
  ""sectorC_fan_5"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorC"", ""odd"", ""Fan""]
  }
 }",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SectorA #Fan).switch_off()""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Fan #SectorA).switch_off()""}","{'name': 'Turn off fans in SectorA', 'cron': '', 'period': -1, 'code': '(#SectorA #Fan).switch_off()'}",Turn off the fan in sector A.
129,8,400,짝수 태그가 붙은 스피커 중 하나라도 켜져 있으면 섹터 비에 있는 조명을 모두 꺼 줘.,"{
  ""SectorA_Speaker_Odd_Left"": {
  ""category"": ""Speaker"",
  ""tags"": [""SectorA"", ""Odd"", ""Left"", ""Speaker""]
  },
  ""SectorB_Speaker_Odd_Right"": {
  ""category"": ""Speaker"",
  ""tags"": [""SectorB"", ""Odd"", ""Right"", ""Speaker""]
  },
  ""SectorC_Speaker_Even_Left"": {
  ""category"": ""Speaker"",
  ""tags"": [""SectorC"", ""Even"", ""Left"", ""Speaker""]
  },
  ""SectorB_Speaker_Even_Right"": {
  ""category"": ""Speaker"",
  ""tags"": [""SectorB"", ""Even"", ""Right"", ""Speaker""]
  },
  ""SectorB_Light_Left"": {
  ""category"": ""Light"",
  ""tags"": [""SectorB"", ""Left"", ""Light""]
  },
  ""SectorB_Light_Right"": {
  ""category"": ""Light"",
  ""tags"": [""SectorB"", ""Right"", ""Light""]
  },
  ""SectorB_Light_Center"": {
  ""category"": ""Light"",
  ""tags"": [""SectorB"", ""Center"", ""Light""]
  }
 }",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Even #Speaker).switch_switch == \""on\"") {\n  all(#SectorB #Light).switch_off()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Speaker #Even).switch_switch == \""on\"") {\n all(#Light #SectorB).switch_off()\n}""}","{'name': 'Scenario', 'cron': '', 'period': -1, 'code': ""if ((any(#Even #Speaker).switch_switch == 'on')) {\n    all(#SectorB #Light).switch_off()\n}""}","If any of the even-tagged speakers are on, turn off all lights in the sector B."
125,8,396,짝수 태그가 붙은 창문이 열려 있으면 섹터 에이에 있는 선풍기를 꺼 줘.,"{
  ""SectorA_Fan_1"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""Odd"", ""Fan""]
  },
  ""SectorA_Fan_2"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""Even"", ""Fan""]
  },
  ""SectorA_Fan_3"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""Odd"", ""Fan""]
  },
  ""SectorA_Fan_4"": {
  ""category"": ""Fan"",
  ""tags"": [""SectorA"", ""Even"", ""Fan""]
  },
  ""SectorB_Window_1"": {
  ""category"": ""Window"",
  ""tags"": [""SectorB"", ""Odd"", ""Window""]
  },
  ""SectorB_Window_2"": {
  ""category"": ""Window"",
  ""tags"": [""SectorB"", ""Even"", ""Window""]
  },
  ""ZoneC_Window_Left"": {
  ""category"": ""Window"",
  ""tags"": [""ZoneC"", ""Odd"", ""Left"", ""Window""]
  },
  ""ZoneC_Window_Right"": {
  ""category"": ""Window"",
  ""tags"": [""ZoneC"", ""Even"", ""Right"", ""Window""]
  }
 }",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Even #Window).windowControl_window == \""open\"") {\n  (#SectorA #Fan).switch_off()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Window #Even).windowControl_window == \""open\"") {\n (#Fan #SectorA).switch_off()\n}""}","{'name': 'Scenario', 'cron': '', 'period': -1, 'code': ""if ((#Even #Window).windowControl_window == 'open') {\n(#SectorA #Fan).switch_off()\n}""}",Turn off the fan in Sector A if an even-tagged window is open.
38,2,258,현재 실내 온도가 25도 이상이면 알람의 사이렌을 울려줘.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 25) {\n  (#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 25.0) {\n (#Alarm).alarm_siren()\n}""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#TemperatureSensor).temperatureMeasurement_temperature >= 25) {\n    (#Alarm).alarm_siren()\n}'}",Sound the alarm's siren if the current room temperature is above 25 degrees.
105,8,354,하우스A 모두 닫아줘.,"{ 
  ""s_blind_1"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorA"", ""odd"", ""Blind""]
  },
  ""s_blind_3"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorA"", ""odd"", ""Blind""]
  },
  ""s_blind_2"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorB"", ""even"", ""Blind""]
  },
  ""s_blind_4"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorB"", ""even"", ""Blind""]
  },
  ""center_blind_main"": {
  ""category"": ""Blind"",
  ""tags"": [""Center"", ""Blind""]
  },
  ""center_blind_aux"": {
  ""category"": ""Blind"",
  ""tags"": [""Center"", ""Blind""]
  }
 }",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorA).blind_close()""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorA).blind_close()""""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'all(#SectorA #Blind).blind_close()'}",Close everything in House A.
124,8,395,"홀수 태그가 붙은 선풍기 중 하나라도 켜져 있으면, 하단부에 있는 모든 관개 장치를 꺼 줘.","{
  ""ZoneA_Fan_1"": {
  ""category"": ""Fan"",
  ""tags"": [""ZoneA"", ""Odd"", ""Fan""]
  },
  ""ZoneA_Fan_2"": {
  ""category"": ""Fan"",
  ""tags"": [""ZoneA"", ""Even"", ""Fan""]
  },
  ""Sector1_Fan_Upper"": {
  ""category"": ""Fan"",
  ""tags"": [""Sector1"", ""Upper"", ""Odd"", ""Fan""]
  },
  ""Sector1_Fan_Lower"": {
  ""category"": ""Fan"",
  ""tags"": [""Sector1"", ""Lower"", ""Even"", ""Fan""]
  },
  ""Greenhouse_Irrigator_1"": {
  ""category"": ""Irrigator"",
  ""tags"": [""Greenhouse"", ""Lower"", ""Odd"", ""Irrigator""]
  },
  ""Greenhouse_Irrigator_2"": {
  ""category"": ""Irrigator"",
  ""tags"": [""Greenhouse"", ""Lower"", ""Even"", ""Irrigator""]
  },
  ""ZoneB_Irrigator_Upper_Left"": {
  ""category"": ""Irrigator"",
  ""tags"": [""ZoneB"", ""Upper"", ""Odd"", ""Irrigator""]
  },
  ""ZoneB_Irrigator_Upper_Right"": {
  ""category"": ""Irrigator"",
  ""tags"": [""ZoneB"", ""Upper"", ""Even"", ""Irrigator""]
  }
 }",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Fan).switch_switch == \""on\"") {\n  all(#Lower #Irrigator).switch_off()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Fan #Odd).switch_switch == \""on\"") {\n all(#Irrigator #Bottom).switch_off()\n}""}","{'name': 'Scenario', 'cron': '', 'period': -1, 'code': ""if ((any(#Odd #Fan).switch_switch == 'on')) {\n    all(#Lower #Irrigator).switch_off()\n}""}","If any of the odd-tagged fans are on, turn off all the irrigator at the bottom."
143,8,432,홀수 태그가 붙은 창문이 하나라도 열려 있으면 홀수 블라인드를 닫아 줘.,"{
  ""SectorA_Window_Left_Odd"": {
  ""category"": ""Window"",
  ""tags"": [""SectorA"", ""Left"", ""Odd"", ""Window""]
  },
  ""SectorB_Window_Right_Odd"": {
  ""category"": ""Window"",
  ""tags"": [""SectorB"", ""Right"", ""Odd"", ""Window""]
  },
  ""SectorA_Window_Wall_Odd"": {
  ""category"": ""Window"",
  ""tags"": [""SectorA"", ""Wall"", ""Odd"", ""Window""]
  },
  ""SectorB_Window_Center_Odd"": {
  ""category"": ""Window"",
  ""tags"": [""SectorB"", ""Center"", ""Odd"", ""Window""]
  },
  ""SectorA_Blind_Left_Odd"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorA"", ""Left"", ""Odd"", ""Blind""]
  },
  ""SectorB_Blind_Right_Odd"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorB"", ""Right"", ""Odd"", ""Blind""]
  },
  ""SectorA_Blind_Wall_Odd"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorA"", ""Wall"", ""Odd"", ""Blind""]
  },
  ""SectorB_Blind_Center_Odd"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorB"", ""Center"", ""Odd"", ""Blind""]
  },
  ""SectorA_Window_Left_Even"": {
  ""category"": ""Window"",
  ""tags"": [""SectorA"", ""Left"", ""Even"", ""Window""]
  },
  ""SectorB_Window_Right_Even"": {
  ""category"": ""Window"",
  ""tags"": [""SectorB"", ""Right"", ""Even"", ""Window""]
  },
  ""SectorA_Window_Wall_Even"": {
  ""category"": ""Window"",
  ""tags"": [""SectorA"", ""Wall"", ""Even"", ""Window""]
  },
  ""SectorB_Window_Center_Even"": {
  ""category"": ""Window"",
  ""tags"": [""SectorB"", ""Center"", ""Even"", ""Window""]
  },
  ""SectorA_Blind_Left_Even"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorA"", ""Left"", ""Even"", ""Blind""]
  },
  ""SectorB_Blind_Right_Even"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorB"", ""Right"", ""Even"", ""Blind""]
  },
  ""SectorA_Blind_Wall_Even"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorA"", ""Wall"", ""Even"", ""Blind""]
  },
  ""SectorB_Blind_Center_Even"": {
  ""category"": ""Blind"",
  ""tags"": [""SectorB"", ""Center"", ""Even"", ""Blind""]
  }
 }",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Window).windowControl_window == \""open\"") {\n  (#Odd #Blind).blind_close()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Window #Odd).windowControl_window == \""open\"") {\n (#Blind #Odd).blind_close()\n}""}","{'name': 'Scenario', 'cron': '', 'period': -1, 'code': ""if (any(#Odd #Window).windowControl_window == 'open') {\n(#Odd #Blind).blind_close()\n}""}","If any of the odd-tagged windows are open, close the odd blinds."
55,5,295,환풍기가 꺼져 있고 이산화탄소 수치가 1000 이상이며 커튼이 닫혀 있으면 환풍기를 켜고 커튼을 열어 줘. 조명이 꺼져 있고 온도가 27도 이상이면 조명을 켜고 블라인드를 닫아 줘.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Fan).switch_switch == \""off\"") and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and ((#Curtain).curtain_curtain == \""closed\"")) {\n  (#Fan).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Light).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 27.0)) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Fan).switch_switch == ""off"" and (#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000 and (#Curtain).curtain_curtain == ""closed"") {\n (#Fan).switch_on()\n (#Curtain).curtain_open()\n}\nif ((#Light).switch_switch == ""off"" and (#TemperatureSensor).temperatureMeasurement_temperature >= 27.0) {\n (#Light).switch_on()\n (#Blind).blind_close()\n}'}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': ""if (((#Fan).switch_switch == 'off') and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000) and ((#Curtain).curtain_curtain == 'closed')) {\n    (#Fan).switch_on()\n    (#Curtain).curtain_open()\n}\nif (((#Light).switch_switch == 'off') and ((#TemperatureSensor).temperatureMeasurement_temperature >= 27)) {\n    (#Light).switch_on()\n    (#Blind).blind_close()\n}""}","If the fan is off, the carbon dioxide level is above 1000, and the curtains are closed, turn on the fan and open the curtains. If the lights are off and the temperature is above 27 degrees, turn on the lights and close the blinds."
59,5,299,TV가 꺼져 있고 블라인드가 닫혀 있으며 커튼이 열려 있으면 TV를 켜고 블라인드를 열어 줘. 에어컨이 자동 모드가 아니고 꺼져 있으면 자동 모드로 설정하고 전원을 켜 줘.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Blind).blind_blind == \""closed\"") and ((#Curtain).curtain_curtain == \""open\"")) {\n  (#Television).switch_on()\n  (#Blind).blind_open()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode != \""auto\"") and ((#AirConditioner).switch_switch == \""off\"")) {\n  (#AirConditioner).airConditionerMode_setAirConditionerMode(\""auto\"")\n  (#AirConditioner).switch_on()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).switch_switch == \""off\"" and (#Blind).blind_blind == \""closed\"" and (#Curtain).curtain_curtain == \""open\"") {\n (#Television).switch_on()\n (#Blind).blind_open()\n}\nif ((#AirConditioner).airConditionerMode_airConditionerMode != \""auto\"" and (#AirConditioner).switch_switch == \""off\"") {\n (#AirConditioner).airConditionerMode_setAirConditionerMode(\""auto\"")\n (#AirConditioner).switch_on()\n}""
 }""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': ""if (((#Television).switch_switch == 'off') and ((#Blind).blind_blind == 'closed') and ((#Curtain).curtain_curtain == 'open')) {\n    (#Television).switch_on()\n    (#Blind).blind_open()\n}\nif (((#AirConditioner).airConditionerMode_airConditionerMode != 'auto') and ((#AirConditioner).switch_switch == 'off')) {\n    (#AirConditioner).airConditionerMode_setAirConditionerMode('auto')\n    (#AirConditioner).switch_on()\n}""}","If the TV is off, the blinds are closed, and the curtains are open, turn on the TV and open the blinds. If the air conditioner is not in auto mode and is off, set it to auto mode and turn it on."
50,5,289,TV가 꺼져 있고 스피커가 재생 중이면 TV를 켜고 스피커를 꺼 줘.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Speaker).mediaPlayback_playbackStatus == \""playing\"")) {\n  (#Television).switch_on()\n  (#Speaker).switch_off()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).switch_switch == \""off\"" and (#Speaker).mediaPlayback_playbackStatus == \""playing\"") {\n (#Television).switch_on()\n (#Speaker).switch_off()\n}""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': ""if (((#Television).switch_switch == 'off') and ((#Speaker).mediaPlayback_playbackStatus == 'playing')) {\n(#Television).switch_on()\n(#Speaker).switch_off()\n}""}","If the TV is off and the speaker is playing, turn on the TV and turn off the speaker."
61,5,302,TV가 꺼져 있고 커튼이 닫혀 있으며 선풍기가 꺼져 있으면 TV를 켜고 커튼을 열어 줘. 스피커가 재생 중이고 조명이 꺼져 있으면 조명을 켜고 블라인드를 닫아 줘.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Curtain).curtain_curtain == \""closed\"") and ((#Fan).switch_switch == \""off\"")) {\n  (#Television).switch_on()\n  (#Curtain).curtain_open()\n}\nif (((#Speaker).mediaPlayback_playbackStatus == \""playing\"") and ((#Light).switch_switch == \""off\"")) {\n  (#Light).switch_on()\n  (#Blind).blind_close()\n}""}","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (((#Television).switch_switch == \""off\"") and ((#Curtain).curtain_curtain == \""closed\"") and ((#Fan).switch_switch == \""off\"")) {\n (#Television).switch_on()\n (#Curtain).curtain_open()\n}\nif (((#Speaker).mediaPlayback_playbackStatus == \""playing\"") and ((#Light).switch_switch == \""off\"")) {\n (#Light).switch_on()\n (#Blind).blind_close()\n}""
 }""}","{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': ""if (((#Television).switch_switch == 'off') and ((#Curtain).curtain_curtain == 'closed') and ((#Fan).switch_switch == 'off')) {\n(#Television).switch_on()\n(#Curtain).curtain_open()\n}\nif (((#Speaker).mediaPlayback_playbackStatus == 'playing') and ((#Light).switch_switch == 'off')) {\n(#Light).switch_on()\n(#Blind).blind_close()\n}""}","If the TV is off, the curtains are closed, and the fan is off, turn on the TV and open the curtains. If the speakers are playing and the lights are off, turn on the lights and close the blinds."
